business_name,postal_code,town,state,country,website,email,owner_name,source_url,_source
Brauereigasthof Wiethaler,91207,Lauf a.d. Pegnitz,,,,info@brauerei-wiethaler.de,,https://www.brauerei-wiethaler.de/impressum,site
Billy’s,80799,München,,,,info@billyskiosk.de,local-roboto-css' href='http://www.billyskiosk.de/wp-content/uploads/elementor/go,http://www.billyskiosk.de/,site
Satoru,90451,Nürnberg,,,,pedrom@uicinuk.com,yhdza6i8t04x97897j761p314jixn1s.org/]utyfmmnqfzc[/url],https://www.satorunuernberg.de,site
Poseidon Garden,84028,Landshut,,,,poseidon-landshut@hotmail.de,Dimos PathekasInnere Münchener Straße 2584036 Landshut Telefon: 08 71 &#8211; 42,https://poseidon-landshut.de/impressum/,site
Gasthaus Brendel-Prütting,91362,Pretzfeld,,,,info@walberla.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://www.walberla.de/kontakt/impressum.html,site
Florenz Ristorante Pizzeria,80637,München,,,,,,https://p2m-1.forsaledomain.net/true1.php?id=floj4fhby3bh4sk4,site
Ristorante Marco's,83229,Aschau im Chiemgau,,,,info@marcos-pizza.de,"low"":""NONE""",https://www.marcos-pizza.de/,site
Wanapa,86899,Landsberg am Lech,,,,wanapa@gmx.de,"unctionsLabel"":""""",https://www.wanapa.de/,site
Confiserie Nessbach & Schwalber,82256,Fürstenfeldbruck,,,,info@nessbach-schwalber.de,und unsere Geschichte -,https://www.nessbach-schwalber.de/,site
Pizzeria Posta,90402,Nürnberg,,,,Link@Sheraton.jpg,lair auf der Kaiserburg oder Kultur,https://novo-nuernberg.de/,site
Der Beck,91056,Erlangen,,,,,"H93oYQ2ykU1"">",https://www.der-beck.de/Home/404Error?aspxerrorpath=/kontakt,site
Pai's Spice,92637,Weiden i.d.OPf.,,,,paisspice.info@gmail.com,orm_wrapper{display:block!important}.ha-scroll-to-top-wrap.ha-scroll-to-top-hide{,https://pais-spice.de/kontakt,site
Krone,91174,Spalt,,,,info@gasthof-krone-stengel.de,,https://gasthof-krone-stengel.de/impressum/,site
Pizzeria am Markt,63762,Großostheim,,,,info@pizzaammarkt.de,local-roboto-css' href='https://pizzaammarkt.de/wp-content/uploads/elementor/goog,https://pizzaammarkt.de/grossostheim/impressum-grossostheim/,site
Guy's Weinhaus,90530,Wendelstein,,,,mail@guysweinhaus.de,"ullscreen"":null",https://www.guysweinhaus.de/,site
Schützenstüberl,86529,Schrobenhausen,,,,schuetzenmeister@fsg-sob.de,iles des Servers gespeichert. Erfasst werden können die (1) verwendeten Browserty,https://fsg-sob.de/?page=impressum,site
MIYABI,82031,Grünwald,,,,hello@miyabi-restaurant.de,alt zubereitet.,https://www.miyabi-restaurant.de/,site
Tati,82131,Gauting,,,,tati@delta.events,"F93hXpG5KkN"" crossorigin=""anonymous"">",https://www.breitwand.com/home/cm/test-content-static/anfahrt/tati-restaurant.html,site
Kreta Meer,80809,München,,,,,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://kreta-meer.de/Impressum-Datenschutz/,site
Bei Zoran,87561,Oberstdorf,,,,,alt erstellt. Für die Richtigkeit,https://www.zoran-oberstdorf.de/index.php/impressum,site
Austermayer,83374,Traunwalchen,,,,info@hotelaustermayer.com,,https://www.hotelaustermayer.com/impressum/,site
the Hummus Connection,90403,Nürnberg,,,,hungry@thehummusconnection.com,,https://thehummusconnection.com/imprint,site
Grand Zhang,90431,Nürnberg,,,,grand-zhang@t-online.de,An-Lei Zhang,https://grand-zhang.de/impressum-datenschutz/,site
Das Vogelhaus - Cafébar & Lounge,96231,Bad Staffelstein,,,,,ormula InnBamberger Str.3596231 Bad Staffelstein&nbsp;,https://das-vogelhaus.de/impressum/,site
Bio Café Baumgarten,87629,Füssen,,,,info@cafe-baumgarten.de,open-sans-css' href='//cafe-baumgarten.de/wp-content/uploads/omgf/et-gf-open-sans,https://cafe-baumgarten.de/,site
Ristorante Pizzeria Palermo,84453,Mühldorf a. Inn,,,,flags@2x.png,preload-0' rel='preload' href='//ristorante-palermo.de/wp-content/uploads/omgf/go,https://ristorante-palermo.de/,site
Taverna Cyclades,80634,München,,,,reservierung@cyclades-muenchen.de,preload-0' rel='preload' href='//cyclades-muenchen.de/wp-content/uploads/omgf/alt,https://cyclades-muenchen.de/,site
Taverna,97616,Bad Neustadt an der Saale,,,,,FbGVtZW50IT1udWxsKXt2YXIgY29weVZhcmlhYmxlcz1mdW5jdGlvbihhKXtmb3IodmFyIGIgaW4gdmFy,https://www.instagram.com/kontakt/,site
Il Brigante,82069,Schäftlarn,,,,,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der,https://il-brigante.de/impressum/,site
Paparazzi,90480,Nürnberg,,,,hallo@paparazzi-nuernberg.de,Vito Mancuso,https://www.paparazzi-nuernberg.de/impressum/,site
Da Salvo,92637,Weiden i.d.OPf.,,,,da.salvo.weiden@gmail.com,alt erstellt. Für die Richtigkeit,https://www.dasalvo-weiden.de/impressum/,site
Cilli´s Caféstüberl,87642,Halblech,,,,,,https://p2m-1.forsaledomain.net/true1.php?id=haubyg6u2vauvs7v,site
BalanDeli,81541,München,,,,mahlzeit@balandeli.de,"ullscreen"":null",https://www.balan-deli.com/,site
My Stolz - The Burger Boss,80634,München,,,,,,https://mystolzz.de/kontakt,site
Mauri Pizza,95326,Kulmbach,,,,info@mauri-pizza.de,Maurizio Malandrino,https://www.mauri-pizza.de/,site
LAX Eatery,80799,München,,,,laxeatery@gmail.com,"low"":""NONE""",https://www.lax-eatery.com/,site
Rosi,81669,München,,,,rosi-werkstatt@hotmail.com,in. Leider nicht. Wir heißen Christian,https://rosi-muenchen.de/,site
Waldhaus Obernburg,63785,Obernburg am Main,,,,webmaster@waldhaus-obernburg.de,dieser Seiten nehmen den Schutz Ihrer persönlichen Daten sehr ernst. Wir behandel,https://www.waldhaus-obernburg.de/kontakt-impressum/,site
Restaurant im Glas,89231,Neu-Ulm,,,,info@restaurant-im-glas.de,local-roboto-css' href='//www.restaurant-im-glas.de/wp-content/uploads/omgf/eleme,https://www.restaurant-im-glas.de,site
Hamptons,87700,Memmingen,,,,,tcHRvbnMuaW42OGZkM2UyYjk4NDIyOS45NDM3MzkzOSZ0YXNrPXNlYXJjaCZkb21haW49aGFtcHRvbnMu,http://www.hamptons.in/impressum,site
Thai Spicy,90762,Fürth,,,,info@thaispicy.de,zc05hbWUucmVwbGFjZSgvXGJuby1qc1xiLywnanMnKX0pKGRvY3VtZW50LmRvY3VtZW50RWxlbWVudCk7,https://thaispicy.de/,site
Herrengarage,90402,Nürnberg,,,,info@herrengarage.de,der angegebenen E-Mail-Adresse sind,https://herrengarage.de/impressum-2/,site
Del Sur Restobar,86911,Dießen am Ammersee,,,,,von Drittanbietern zur Verfügung gestellt werden,https://delsurrestobar.de/kontakt,site
Mütterzentrum-Café,81371,München,,,,info@familienzentrum-sendling.de,,https://familienzentrum-sendling.de/impressum/,site
Da Mamma Lucia,82481,Mittenwald,,,,admin@mammalucia.de,dieser Seiten nehmen den Schutz Ihrer persönlichen Daten sehr ernst. Wir behandel,http://www.mammalucia.de/impressum/,site
Alpstuben Buching,87642,Halblech,,,,alpstuben.buching@hotmail.de,alt erstellt. Für die Richtigkeit,http://alpstuben-buching.de/impressum/,site
Gasthaus Café König,83224,Grassau,,,,,,http://www.cafe-koenig-rottau.de/impressum.html,site
SaMaLuBar,63828,Kleinkahl,,,,,rame{position:absolute;width:101%;height:100%;top:50%;left:50%;transform:translat,https://www.samalubar.de/impressum,site
Insel No. 1,85276,Pfaffenhofen a.d. Ilm,,,,7847701info@insel-1.de,Klaus BöswirthIrmgard Hiereth Haftungsausschluss (Disclaimer) Haftung für Inhalte,https://insel-1.de/impressum/,site
Aposto,86150,Augsburg,,,,augsburg@aposto.eu,,https://www.aposto.eu/restaurants/augsburg/,site
Trattoria La Sila im Sportheim des SV Großhabersdorf e.V,90613,Großhabersdorf,,,,,,https://www.sv-grosshabersdorf.de/impressum,site
Café Eisenmann,94556,Neuschönau,,,,ckienberger@eg-gmbh.bayern,Christian Kienberger,https://www.erlebnis-gastronomie-gmbh.de/de/impressum/index.php,site
Vintage Bar,90403,Nürnberg,,,,mfa@vintage-bar.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://www.vintage-bar.de/impressum,site
Kotter,83233,Bernau am Chiemsee,,,,benutzer@domain.com,FHN4UJLFRbh52jhWDjujQ9UwQJowQIowe48FDbuFRJDFQqXwgGMJy4yZeNKZPu1jW4ydAN0Zfu3ScvKfA,https://www.baeckerei-kotter.de/,site
Maiz Taqueria,97070,Würzburg,,,,maiz.wuerzburg@gmail.com,s Jonah Ramos.,https://maiztaqueria.com/,site
Seaside,87629,Füssen,,,,reservations@sectra.com,"tohetphbbj0="" crossorigin=""anonymous"">",https://www.seaside-hopfensee.de,site
Gäuwagerl Cafe,83700,Rottach-Egern,,,,info@gaeuwagerl.de,zc192YXIiOiJQYXNzd29yZCBWZXJpZmllZCEiLCJwYXNzX3Zhcl9xIjoiQml0dGUga2xpY2tlIGF1ZiBk,https://tegernseer-gastro.de/cafe-gaeuwagerl/,site
Taverne Armonia,81371,München,,,,info@taverne-armonia.de,von Drittanbietern zur Verfügung gestellt werden,https://taverne-armonia.de/,site
Bei Fuchs und Has - FuHa,86923,Finning,,,,info@fuha.de,Maximilian Hofmann,https://www.fuha.de/impressum,site
Morso Caffetteria,80799,München,,,,info@morso-cafe.de,s. Dies gilt insbesondere für Vervielfältigung,http://morso-cafe.de/impressum/,site
Santos,90403,Nürnberg,,,,info@santos-tapas.de,wYXMtQ2FmZXRlcmlhITVlMCEzbTIhMXNkZSEyc2RlITR2MTUzNzU0MjI4NTk0MCIgd2lkdGg9IjYwMCIg,https://www.santos-tapas.de/,site
gusto natural,90482,Nürnberg,,,,info@gustonatural.de,s sind erforderlich,https://gustonatural.de/,site
Restaurant Fischerei Minholz,83233,Bernau am Chiemsee,,,,dominikminholz@gmx.de,,https://www.fischerei-minholz.de/404,site
Kapellenhof S'Wirtshaus,94160,Ringelai,,,,,,https://kapellenhof.eu/,site
Restaurant Zum Kohlerspark bei Helena,90547,Stein,,,,info@beihelena.de,"it=""cover"" data-bgrepeat=""no-repeat"">",https://www.beihelena.de/,site
Gasthaus Putz,84149,Velden,,,,familie.zviedris@gasthaus-putz.de,,https://gasthaus-putz.de/kontakt/,site
La Rusticana,85386,Eching,,,,,Squillace Domenico,http://la-rusticana.com/impressum.html,site
Coffee Fellows,81249,München,,,,,,https://www.coffee-fellows.com/kontakt,site
Etno,86316,Friedberg,,,,,,https://restaurant-etno.de/kontakt/impressum,site
Gasthof zur Mühle,95709,Tröstau,,,,,der Homepage,http://www.vordorfermuehle.de/impressum/,site
Hallingers Genuss Manufaktur GmbH,86899,Landsberg am Lech,,,,info@hallingers.de,,https://hallingers.de/Impressum:_:4.html,site
Gasthaus zur Adelburg,92355,Velburg,,,,info@gasthaus-adelburg.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://www.gasthaus-adelburg.de/impressum/,site
Mira,80339,München,,,,benutzer@domain.com,FHN4UJLFRbh52jhWDjXwRMawhjXF2bkjRyqFcbawQFRFcFR5sGMJyTyjaml-AtlSY4zOAmtiY4yOAFzdc,https://www.miracafestudio.com/,site
GeNuss Cafe Lützelburg,86456,Gablingen,,,,info@genuss-cafe.de,"ont.css"" type=""text/css"" />",https://www.genuss-cafe.de,site
Rasam,91054,Erlangen,,,,info@rasamerlangen.de,"low"":""NONE""",https://www.rasamerlangen.de/,site
Ditsch,87629,Füssen,,,,info@lilahaus-fuessen.de,in:,https://www.lilahaus-fuessen.de/impressum/,site
Katzentempel,90403,Nürnberg,,,,info@katzentempel.de,alt ans Werk. Sogar unser beliebtes Dinkelbrot kneten,https://katzentempel.de,site
Bel Mare,86420,Diedorf,,,,bellanova.s@yahoo.com,wLzEuMC9zVHlwZS9SZXNvdXJjZVJlZiMiIHhtcDpDcmVhdG9yVG9vbD0iQWRvYmUgUGhvdG9zaG9wIENT,https://bel-mare-service.eatbu.com/?lang=de,site
HITech Bistro Cafeteria,97204,Höchberg,,,,info@woelfel.de,AeA4+ktCVnpVOoIdYI7wZ3gTvD/CZzuyTpD8AVn2nG2bEHp7k6zhV1QdPPBt8lT8V94vMZg49pxg9BM6f,https://www.hitechzentrum.com/,site
King Loui,80339,München,,,,,roboto-css' href='https://king-loui.com/wp-content/cache/min/1/wp-content/uploads,https://king-loui.com/kontakt/,site
Milk & Sugar,87435,Kempten (Allgäu),,,,kempten.milkandsugar@gmail.com,"ullscreen"":null",https://www.milkandsugar-kempten.de/,site
1/2 Moon,80799,München,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,"low"":""NONE""",https://www.12moon.de/,site
Stoi-Café,84168,Aham,,,,info@stoi-cafe.de,Manuela Thalhammer,http://www.stoi-cafe.de/,site
Al Leone,97737,Gemünden a. Main,,,,,,https://main-spessart.msp.info/Osteria_-Pizzeria_Al_Leone/7964/impressum/Gemuenden.html,site
James T. Hunt,80799,München,,,,hello@jameshuntbar.com,Sascha Arnold | Niels Jäger,https://jameshuntbar.com,site
HAN,80802,München,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,"low"":""NONE""",https://www.hanmuenchen.de/,site
Trentino Feinkost,86157,Augsburg,,,,info@trentino-feinkost.de,"tohetphbbj0="" crossorigin=""anonymous"">",https://www.trentino-feinkost.de/,site
Alte Zollstation,83132,Pittenhart,,,,kontakt@altezollstation.de,ui is,https://www.altezollstation.de,site
Ratschiller's,83043,Bad Aibling,,,,info@ratschillers.de,Bernhard Auracher,https://www.ratschillers.de/impressum.html,site
Trumpf oder Kritisch,80802,München,,,,,dieser Webseite übernimmt keine Garantie dafür,http://www.trumpf-oder-kritisch.de/impressum/,site
Modena,95138,Bad Steben,,,,info@modena-badsteben.de,yWGluZ1hpbmdWZXJzaW9uIDEuMFhpbmdHZW5lcmF0ZWQgYnkgc3ZnMnR0ZiBmcm9tIEZvbnRlbGxvIHBy,https://modena.onepage.me/,site
Daddy Longlegs,80799,München,,,,benutzer@domain.com,"erninseln""",https://www.cafedaddylonglegs.de/,site
Blaue Adria,63762,Großostheim,,,,restaurantblaueadria@gmail.com,,https://www.blaue-adria-grossostheim.de/kontakt/,site
Erciyes Restaurant,86154,Augsburg,,,,info@erciyesrestaurant.de,,https://www.erciyesrestaurant.de/impressum,site
Landgasthof Hötzl,94486,Osterhofen,,,,info@gaestehaus-hoetzl.de,Bettina Hötzl,https://www.gaestehaus-hoetzl.de/Impressum.html,site
Café Karl,91522,Ansbach,,,,muster@domain.com,NcRNaNlV5_VQxMFp1NEm5eoM/q:85/pd:0:0/ex:t:fp:0.5:0.5/rt:fit/w:180/h:180/fn:Y3NtX2,https://www.lebenshilfe-ansbach.de/,site
Dilan,86825,Bad Wörishofen,,,,info@dilan-restaurant.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://dilan-restaurant.de/impressum/,site
Gasthof zum Adler,86519,Wiesenbach,,,,info@gasthof-zum-adler.de,ältiger Prüfung können wir keine Haftung für die Inhalte externer Links übernehme,http://www.gasthof-zum-adler.de/content/impressum/,site
Wirtshaus am Tiefental,87669,Rieden am Forggensee,,,,,,http://www.wirtshausamtiefental.de/imprint,site
Hanami Sushi Addict,80639,München,,,,kontakt@hanami-sushi-addict.de,,http://hanami-sushi-addict.de/impressum.html?page-id=475,site
Kebap Haus 84,97084,Würzburg,,,,,"YJBVjS0LUB"" />",https://kontakt.edan.io,site
Klosterbräu Seemannshausen,84140,Gangkofen,,,,Obermayr.seemannshausen@t-online.de,,https://www.klosterbraeu-seemannshausen.de/kontakt/,site
My Hao,90402,Nürnberg,,,,Myhaovegan@gmail.com,und inhaltlich Verantwortlich für diese Seite: My Hao Handels GmBH Adresse: König,https://myhaovegan.de/impressum-datenschutz/,site
Amerigo Trinkhaus,90762,Fürth,,,,,FbGVtZW50IT1udWxsKXt2YXIgY29weVZhcmlhYmxlcz1mdW5jdGlvbihhKXtmb3IodmFyIGIgaW4gdmFy,https://www.instagram.com/kontakt/,site
Wirtshaus zur Koinschaufe,82377,Penzberg,,,,,,https://expireddomains.com/domain/koinschaufe.de,site
Bliss,85053,Ingolstadt,,,,,,https://bliss-ingolstadt.de/kontakt/impressum,site
Freyraum Café,92342,Freystadt,,,,info@freyraum-cafe.de,alt erstellt. Für die Richtigkeit,https://freyraum-cafe.de/impressum/,site
Ozean Sushi,80686,München,,,,,,https://muenchen-sushi.de/impressum,site
Vietal,85283,Wolnzach,,,,,,https://sidesteamroll.com/go/1813893?subid1=vietalrestaurant.de,site
Brasserie Amélie,94469,Deggendorf,,,,kontakt@amelie-deggendorf.de,iles,https://www.amelie-deggendorf.de/,site
Restaurant Schwaltenweiher,87637,Seeg,,,,info@schwaltenweiher.de,"s%20ist%20ung%C3%BCltig.""",https://schwaltenweiher.de/,site
Wies-Wirt,94371,Rattenberg,,,,gasthaus@wieswirt.de,Franz Wartner Steinriessl 1 94360 Mitterfels,https://wieswirt.de/,site
Heimatministerium der Moderne,94034,Passau,,,,,FbGVtZW50IT1udWxsKXt2YXIgY29weVZhcmlhYmxlcz1mdW5jdGlvbihhKXtmb3IodmFyIGIgaW4gdmFy,https://www.instagram.com/kontakt/,site
1515 Rhinocerus,90419,Nürnberg,,,,table@1515rhinocerus.de,,https://1515rhinocerus.de/impressum,site
Daddee Blu,80469,München,,,,enjoy@daddeeblu.de,von Drittanbietern zur Verfügung gestellt werden,https://www.daddeeblu.com/,site
Libero53,97297,Waldbüttelbrunn,,,,kontakt@libero53.de,ristiger,https://libero53.de/,site
Brunnenwirt,86899,Landsberg am Lech,,,,,ältiger inhaltlicher Kontrolle können wir keine Haftung für die Inhalte externer,https://www.speisekarte.de/impressum,site
Moti Mahal,82152,Planegg,,,,info@moti-mahal.eu,preload-0' rel='preload' href='//moti-mahal.eu/wp-content/uploads/omgf/flash-font,https://moti-mahal.eu/,site
Nguyen´s Bistro,85652,Pliening,,,,NguyensBistro@gmail.com,"The Hung Nguyen Tel.: 089 904 98 11 14 NguyensBistro@gmail.com""/>",https://www.hotelkoeniger.de/nguyens/,site
Strike Bowling Memmingen,87700,Memmingen,,,,buchungen@strike-mm.de,Thomas Seruset,https://www.strike-mm.de/impressum,site
BarBarossa,86415,Mering,,,,info@barbarossa-mering.de,,https://barbarossa-mering.de/kontakt,site
Konditorei Mitterer,90547,Stein,,,,kontakt@konditorei-mitterer.de,,https://www.konditorei-mitterer.de/impressum.php,site
Hochbergle-Stuben,86983,Lechbruck am See,,,,,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://www.feriendorf-lechbruck-am-see.de/impressum.html,site
HA Vietnamese Cuisine,80339,München,,,,hk@ha-vietnamesecuisine.de,Ha Cuisine UG,https://www.ha-vietnamesecuisine.de/impressum/,site
Das Hornsteiner,94032,Passau,,,,mail@das-hornsteiner.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://das-hornsteiner.de/impressum,site
HerzWerk,87527,Sonthofen,,,,herzwerkpatisserie@web.de,"low"":""NONE""",https://www.herzwerk-patisserie.de,site
Leo Gyros,86156,Augsburg,,,,,,https://expireddomains.com/domain/leogyros.de,site
Stabi Café,80539,München,,,,,"hy4Fk"" title=""Opens external link in new window"" target=""_blank"" class=""external-",https://www.bsb-muenchen.de/recherche-und-service/fragen-und-antworten/online-auskunft,site
Ristorante Il Cavallo,83339,Chieming,,,,hotel@gut-ising.de,ee (Herrenchiemsee - König Ludwigs Reich) Gennadiy Poznyakov,https://www.gut-ising.de/de/impressum,site
"Zoiglwirtschaft ""Zum Vinzenz""",92711,Parkstein,,,,,,https://zum-vinzenz.de/impressum/,site
Zoigl Schreiner Schorsch,92690,Pressath,,,,mail@schreiner-schorsch.de,"ullscreen"":null",https://www.schreiner-schorsch.de/kontakt,site
Pizza Ghetti,80801,München,,,,pizza@pizzaghetti.net,local-barlowcondensed-css' href='https://pizzaghetti.net/wp-content/uploads/eleme,https://pizzaghetti.net/,site
Restaurant Ambiente,97688,Bad Kissingen,,,,,,https://www.restaurantambiente.com/kontakt/,site
Chois Hotpot & Lounge,80337,München,,,,info@chois-hotpot.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://www.chois-hotpot.de/html/impressum.html,site
Zen Panasia,81669,München,,,,info@zen-munich.de,,https://www.zen-munich.de/kontakt/,site
Ristorante Gennaro Salettl,82131,Gauting,,,,,ältiger inhaltlicher Kontrolle übernehmen wir keine Haftung für die Inhalte exter,https://salettl.ristorante-gennaro.de/index.php/impressum,site
Pizzeria Pizza Italia,90584,Allersberg,,,,webmaster@grafic-center.de,Mauro Pileggi &#8211; St.-Nr.: 222/285/50155,https://pizza10er.de,site
"Gasthaus ""Zum Hirschen""",91186,Büchenbach,,,,info@gasthaus-schweikert.de,RhNVS2eLJdPHN0Hejy4wQpWk&#038;_nc_zt=24&#038;_nc_ht=scontent-fra3-1.xx&#038;edm=A,https://gasthaus-schweikert.de/,site
Pizzeria Restaurant Orllati,92318,Neumarkt in der Oberpfalz,,,,,,https://www.pizzaserviceorllati.com/impressum/,site
Metzgerwirt,86857,Hurlach,,,,info@beim-metzgerwirt.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://www.beim-metzgerwirt.de/impressum.html,site
Gasthaus zur Sonne,86920,Denklingen,,,,,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://zur-sonne-epfach.de/index.php/8-impressum,site
King Masala,80333,München,,,,info@thekingmasala.de,IRiM~IEM~4SwmzrR65qy8ZVhSAa3Itp~Dq~errazvhfO8MR~Wb-UqTK0tPCWfQBRpnGTMeeXtglRfA7s9,https://www.thekingmasala.de/,site
Taverne Vasili,86920,Denklingen,,,,kreta@taverne-lustberg.de,rame{position:absolute;width:101%;height:100%;top:50%;left:50%;transform:translat,https://www.taverne-lustberg.de/,site
Slurp!,80798,München,,,,,NTGL');,https://www.slurpnudelbar.de/,site
Landgasthof Weberhans,86655,Harburg (Schwaben),,,,info@weberhans.de,Frau Christine Kutscher,http://www.weberhans.de/impressum,site
Kesselhaus,88161,Lindenberg im Allgäu,,,,,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://www.deutsches-hutmuseum.de/impressum.html,site
Cafè Leander,96047,Bamberg,,,,kontakt@cafeleander.de,onts-robotocondensed-css' href='//fonts.googleapis.com/css?family=Roboto+Condense,http://www.cafeleander.de,site
Kutak,86169,Augsburg,,,,info@kutak-augsburg.de,yYW1zTWFwcGluZ3MiOnsic3JjIjoicyIsInN0cmlwLWltcG9ydHMiOiJpIiwiY2FjaGVNYXJrZXIiOiJj,https://kutak-augsburg.de/,site
